document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-12919,"Bus Testing: Updates to Bus Testing Program Procedures and Policies, Clarifications, Technical Adjustments, and Other Program Updates",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-06-26,,2026-08-25,Transportation Department; Federal Transit Administration,Docket No. FTA-2024-0012,https://www.federalregister.gov/documents/2026/06/26/2026-12919/bus-testing-updates-to-bus-testing-program-procedures-and-policies-clarifications-technical,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12919.pdf,True
2026-12918,"Agency Information Collection Activities; Notice and Request for Comment; 49 CFR Part 569, 571.110, 571.120 & 574, Compliance and Labeling of Motor Vehicle Tires and Rims",Notice,Notice and request for comments on a request for reinstatement with change of a previously approved information collection.,2026-06-26,,2026-08-25,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2026-1289,https://www.federalregister.gov/documents/2026/06/26/2026-12918/agency-information-collection-activities-notice-and-request-for-comment-49-cfr-part-569-571110,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12918.pdf,True
2026-12917,Commission Information Collection Activities (Ferc-725b). Comment Request; Errata Notice,Notice,Errata notice and request for comments.,2026-06-26,,2026-07-27,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-16-000 and RD25-8-000,https://www.federalregister.gov/documents/2026/06/26/2026-12917/commission-information-collection-activities-ferc-725b-comment-request-errata-notice,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12917.pdf,True
2026-12916,Notice of OFAC Sanctions Action,Notice,Notice.,2026-06-26,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/06/26/2026-12916/notice-of-ofac-sanctions-action,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12916.pdf,True
2026-12915,Agency Information Collection Activities; Notice and Request for Comments; Names and Addresses of First Purchasers of Motor Vehicles and Tire Identification and Recordkeeping Requirements,Notice,Notice and request for comments on a request for reinstatement with change of a previously approved information collection.,2026-06-26,,2026-08-25,Transportation Department; National Highway Traffic Safety Administration,Docket No. DOT-NHTSA-2026-1288,https://www.federalregister.gov/documents/2026/06/26/2026-12915/agency-information-collection-activities-notice-and-request-for-comments-names-and-addresses-of,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12915.pdf,True
2026-12914,New Postal Products,Notice,Notice.,2026-06-26,,,Postal Regulatory Commission,Docket Nos. MC2026-282 and K2026-279; MC2026-283 and K2026-280; MC2026-284 and K2026-281,https://www.federalregister.gov/documents/2026/06/26/2026-12914/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12914.pdf,True
2026-12913,Cinnamaldehyde in Pesticide Formulations; Exemption From the Requirement for a Tolerance,Rule,Final rule.,2026-06-26,2026-06-26,,Environmental Protection Agency,EPA-HQ-OPP-2025-0816; FRL-13411-01-OCSPP,https://www.federalregister.gov/documents/2026/06/26/2026-12913/cinnamaldehyde-in-pesticide-formulations-exemption-from-the-requirement-for-a-tolerance,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12913.pdf,True
2026-12912,"Response to Petition for Reconsideration, Federal Motor Vehicle Safety Standards; Seat Belt Assembly Anchorages",Proposed Rule,Notice of proposed rulemaking (NPRM); response to petition for reconsideration.,2026-06-26,,2026-07-27,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2025-0048,https://www.federalregister.gov/documents/2026/06/26/2026-12912/response-to-petition-for-reconsideration-federal-motor-vehicle-safety-standards-seat-belt-assembly,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12912.pdf,True
2026-12911,Notice of Extended Modification to the Special Use Permit (SUP) Category for the Continued Presence of Commercial Submarine Cables Within the National Marine Sanctuary System,Notice,Notice.,2026-06-26,,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260617-0146; RTID: 0648-XA005,https://www.federalregister.gov/documents/2026/06/26/2026-12911/notice-of-extended-modification-to-the-special-use-permit-sup-category-for-the-continued-presence-of,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12911.pdf,True
2026-12908,"Rio Grande LNG Train 6, LLC; Application for Long-Term Authorization To Export Liquefied Natural Gas to Non-Free Trade Agreement Nations",Notice,Notice of application.,2026-06-26,,2026-08-25,Energy Department,Docket No. 26-67-LNG,https://www.federalregister.gov/documents/2026/06/26/2026-12908/rio-grande-lng-train-6-llc-application-for-long-term-authorization-to-export-liquefied-natural-gas,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12908.pdf,True
2026-12907,Evaluation of the California Coastal Management Program; Notice of Public Meetings; Request for Comments,Notice,Notice of public meetings; opportunity to comment.,2026-06-26,,2026-08-22,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260623-0150; RTID: 0648-XA006,https://www.federalregister.gov/documents/2026/06/26/2026-12907/evaluation-of-the-california-coastal-management-program-notice-of-public-meetings-request-for,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12907.pdf,True
2026-12906,Revocation of Three Authorizations of Emergency Use of In Vitro Diagnostic Devices for Detection and/or Diagnosis of COVID-19; Availability,Notice,Notice.,2026-06-26,2026-02-24,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2022-N-0150,https://www.federalregister.gov/documents/2026/06/26/2026-12906/revocation-of-three-authorizations-of-emergency-use-of-in-vitro-diagnostic-devices-for-detection,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12906.pdf,True
2026-12905,Medical Devices; General Hospital and Personal Use Devices; Classification of the Infant Supine Sleep System,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6710,https://www.federalregister.gov/documents/2026/06/26/2026-12905/medical-devices-general-hospital-and-personal-use-devices-classification-of-the-infant-supine-sleep,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12905.pdf,True
2026-12904,Medical Devices; Neurological Devices; Classification of the External Lower Extremity Nerve Stimulator for Restless Legs Syndrome,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6713,https://www.federalregister.gov/documents/2026/06/26/2026-12904/medical-devices-neurological-devices-classification-of-the-external-lower-extremity-nerve-stimulator,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12904.pdf,True
2026-12903,Medical Devices; General and Plastic Surgery Devices; Classification of the Breast Implant Suction Retrieval System,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6709,https://www.federalregister.gov/documents/2026/06/26/2026-12903/medical-devices-general-and-plastic-surgery-devices-classification-of-the-breast-implant-suction,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12903.pdf,True
2026-12902,Medical Devices; Immunology and Microbiology Devices; Classification of the SARS-CoV-2 Serology Test,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6712,https://www.federalregister.gov/documents/2026/06/26/2026-12902/medical-devices-immunology-and-microbiology-devices-classification-of-the-sars-cov-2-serology-test,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12902.pdf,True
2026-12901,Medical Devices; Neurological Devices; Classification of the Computerized Behavioral Therapy Device for the Treatment of Fibromyalgia Symptoms,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6730,https://www.federalregister.gov/documents/2026/06/26/2026-12901/medical-devices-neurological-devices-classification-of-the-computerized-behavioral-therapy-device,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12901.pdf,True
2026-12900,Medical Devices; Clinical Chemistry and Toxicology Devices; Classification of the Prognostic Test for Development or Progression of Preeclampsia,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6731,https://www.federalregister.gov/documents/2026/06/26/2026-12900/medical-devices-clinical-chemistry-and-toxicology-devices-classification-of-the-prognostic-test-for,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12900.pdf,True
2026-12899,Medical Devices; General Hospital and Personal Use Devices; Classification of the Foam or Gel Chemical Sterilant/High Level Disinfectant,Rule,Final amendment; final order.,2026-06-26,2026-06-26,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6732,https://www.federalregister.gov/documents/2026/06/26/2026-12899/medical-devices-general-hospital-and-personal-use-devices-classification-of-the-foam-or-gel-chemical,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12899.pdf,True
2026-12898,Air Plan Approval; District of Columbia; Creation of Synthetic Minor Permit Program,Rule,Final rule.,2026-06-26,2026-07-27,,Environmental Protection Agency,EPA-R03-OAR-2025-0734; FRL-13009-02-R3,https://www.federalregister.gov/documents/2026/06/26/2026-12898/air-plan-approval-district-of-columbia-creation-of-synthetic-minor-permit-program,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12898.pdf,True
2026-12897,"Safety Zone; Ohio River MM 602.0-605.0, Louisville, KY",Rule,Temporary final rule.,2026-06-26,2026-06-27,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0818,https://www.federalregister.gov/documents/2026/06/26/2026-12897/safety-zone-ohio-river-mm-6020-6050-louisville-ky,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12897.pdf,True
2026-12896,"Approval and Promulgation of State Air Quality Plans for Designated Facilities and Pollutants; Oklahoma; Control of Emissions From Existing Other Solid Waste Incineration Units, Hospital/Medical/Infectious Waste Incinerator Units, and Commercial and Industrial Solid Waste Incineration Units",Rule,Final rule.,2026-06-26,2026-07-27,,Environmental Protection Agency,EPA-R06-OAR-2020-0610; FRL-12763-02-R6,https://www.federalregister.gov/documents/2026/06/26/2026-12896/approval-and-promulgation-of-state-air-quality-plans-for-designated-facilities-and-pollutants,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12896.pdf,True
2026-12895,Approval and Promulgation of State Air Quality Plans for Designated Facilities and Pollutants; Louisiana; Control of Emissions From Existing Other Solid Waste Incineration Units,Rule,Final rule.,2026-06-26,2026-07-27,,Environmental Protection Agency,EPA-R06-OAR-2026-0233; FRL-13256-02-R6,https://www.federalregister.gov/documents/2026/06/26/2026-12895/approval-and-promulgation-of-state-air-quality-plans-for-designated-facilities-and-pollutants,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12895.pdf,True
2026-12894,"Standard Instrument Approach Procedures, and Takeoff Minimums and Obstacle Departure Procedures; Miscellaneous Amendments",Rule,Final rule.,2026-06-26,2026-06-26,,Transportation Department; Federal Aviation Administration,Docket No. 31670; Amdt. No. 4223,https://www.federalregister.gov/documents/2026/06/26/2026-12894/standard-instrument-approach-procedures-and-takeoff-minimums-and-obstacle-departure-procedures,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12894.pdf,True
2026-12893,Combined Notice of Filings #1,Notice,,2026-06-26,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/26/2026-12893/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12893.pdf,True
2026-12892,"Notice of Record of Decision for the Environmental Impact Statement T-7A Recapitalization at Vance AFB, OK",Notice,Notice of record of decision.,2026-06-26,,,Defense Department; Air Force Department,,https://www.federalregister.gov/documents/2026/06/26/2026-12892/notice-of-record-of-decision-for-the-environmental-impact-statement-t-7a-recapitalization-at-vance,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12892.pdf,True
2026-12891,Indexing the Annual Operating Revenues of Railroads,Notice,,2026-06-26,,,Surface Transportation Board,Docket No. EP 748,https://www.federalregister.gov/documents/2026/06/26/2026-12891/indexing-the-annual-operating-revenues-of-railroads,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12891.pdf,True
2026-12890,Agency Information Collection Activities: Proposed Request,Notice,,2026-06-26,,,Social Security Administration,Docket No: SSA-2026-0529,https://www.federalregister.gov/documents/2026/06/26/2026-12890/agency-information-collection-activities-proposed-request,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12890.pdf,True
2026-12889,Agency Information Collection Activities: Comment Request,Notice,,2026-06-26,,,Social Security Administration,Docket No: SSA-2026-0562,https://www.federalregister.gov/documents/2026/06/26/2026-12889/agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12889.pdf,True
2026-12887,Sunset Provisions,Proposed Rule,Request for information.,2026-06-26,,2026-07-27,Nuclear Regulatory Commission,NRC-2026-2278,https://www.federalregister.gov/documents/2026/06/26/2026-12887/sunset-provisions,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12887.pdf,True
2026-12885,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Statement of Financial Interests for Regional Fishery Management Councils,Notice,,2026-06-26,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/06/26/2026-12885/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12885.pdf,True
2026-12884,Agency Information Collection Activities; Proposed Collection; Comment Request; Time and Extent Applications for Nonprescription Drug Products,Notice,Notice.,2026-06-26,,2026-08-25,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-5827,https://www.federalregister.gov/documents/2026/06/26/2026-12884/agency-information-collection-activities-proposed-collection-comment-request-time-and-extent,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12884.pdf,True
2026-12883,Solicitation for Public Comments on the Development of an Independent Accreditation System for Certified Community Behavioral Health Clinic Expansion (CCBHC-E) Grant Recipients,Notice,Request for information.,2026-06-26,,2026-07-27,Health and Human Services Department; Substance Abuse and Mental Health Services Administration,,https://www.federalregister.gov/documents/2026/06/26/2026-12883/solicitation-for-public-comments-on-the-development-of-an-independent-accreditation-system-for,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12883.pdf,True
2026-12882,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Benefit Appeals Report,Notice,Notice of availability; request for comments.,2026-06-26,,2026-07-27,Labor Department,,https://www.federalregister.gov/documents/2026/06/26/2026-12882/agency-information-collection-activities-submission-for-omb-review-comment-request-benefit-appeals,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12882.pdf,True
2026-12880,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Nonmonetary Determination Activity Report,Notice,Notice of availability; request for comments.,2026-06-26,,2026-07-27,Labor Department,,https://www.federalregister.gov/documents/2026/06/26/2026-12880/agency-information-collection-activities-submission-for-omb-review-comment-request-nonmonetary,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12880.pdf,True
2026-12879,"Agency Information Collection Activities; Submission for OMB Review; Comment Request; The Family and Medical Leave Act of 1993, as Amended",Notice,Notice of availability; request for comments.,2026-06-26,,2026-07-27,Labor Department,,https://www.federalregister.gov/documents/2026/06/26/2026-12879/agency-information-collection-activities-submission-for-omb-review-comment-request-the-family-and,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12879.pdf,True
2026-12878,Large Diameter Graphite Electrodes From the People's Republic of China: Postponement of Preliminary Determination in the Less-Than-Fair-Value Investigation,Notice,,2026-06-26,,,Commerce Department; International Trade Administration,A-570-220,https://www.federalregister.gov/documents/2026/06/26/2026-12878/large-diameter-graphite-electrodes-from-the-peoples-republic-of-china-postponement-of-preliminary,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12878.pdf,True
2026-12877,Center for Scientific Review; Notice of Closed Meetings,Notice,,2026-06-26,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/06/26/2026-12877/center-for-scientific-review-notice-of-closed-meetings,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12877.pdf,True
2026-12875,Request OMB Clearance for Agency Information Collection: Foreign Air Carrier Application for Statement of Authorization,Notice,Notice and request for comments.,2026-06-26,,2026-08-25,Transportation Department; ,Docket No. DOT-OST-2013-0074,https://www.federalregister.gov/documents/2026/06/26/2026-12875/request-omb-clearance-for-agency-information-collection-foreign-air-carrier-application-for,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12875.pdf,True
2026-12874,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Rule 17Ad-27,Notice,,2026-06-26,,,Securities and Exchange Commission,OMB Control No. 3235-0799,https://www.federalregister.gov/documents/2026/06/26/2026-12874/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-rule,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12874.pdf,True
2026-12872,Submission for OMB Review; Comment Request; Extension: Rule 30e-1,Notice,,2026-06-26,,,Securities and Exchange Commission,OMB Control No. 3235-0025,https://www.federalregister.gov/documents/2026/06/26/2026-12872/submission-for-omb-review-comment-request-extension-rule-30e-1,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12872.pdf,True
2026-12871,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Form N-PX,Notice,,2026-06-26,,,Securities and Exchange Commission,OMB Control No. 3235-0582,https://www.federalregister.gov/documents/2026/06/26/2026-12871/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-form,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12871.pdf,True
2026-12870,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Form N-Q,Notice,,2026-06-26,,,Securities and Exchange Commission,OMB Control No. 3235-0578,https://www.federalregister.gov/documents/2026/06/26/2026-12870/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-form,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12870.pdf,True
2026-12869,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: myE-Verify Program",Notice,30-Day notice.,2026-06-26,,2026-07-27,Homeland Security Department; U.S. Citizenship and Immigration Services,OMB Control Number 1615-0117,https://www.federalregister.gov/documents/2026/06/26/2026-12869/agency-information-collection-activities-extension-without-change-of-a-currently-approved-collection,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12869.pdf,True
2026-12868,Superfund Tax on Chemical Substances; Notice of Determinations To Add Substances to List of Taxable Substances,Notice,Notice of determinations.,2026-06-26,2026-10-01,,Treasury Department; Internal Revenue Service,,https://www.federalregister.gov/documents/2026/06/26/2026-12868/superfund-tax-on-chemical-substances-notice-of-determinations-to-add-substances-to-list-of-taxable,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12868.pdf,True
2026-12867,Submission for OMB Review; Comment Request,Notice,,2026-06-26,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/06/26/2026-12867/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12867.pdf,True
2026-12866,"Third Lake Partners Alternative Yield Strategy Fund and Third Lake Partners, LLC",Notice,Notice.,2026-06-26,,,Securities and Exchange Commission,Investment Company Act Release No. 36220; File No. 812-16027,https://www.federalregister.gov/documents/2026/06/26/2026-12866/third-lake-partners-alternative-yield-strategy-fund-and-third-lake-partners-llc,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12866.pdf,True
2026-12865,"Nilsine Partners NP1X Fund and Nilsine Partners, LLC",Notice,Notice.,2026-06-26,,,Securities and Exchange Commission,Investment Company Act Release No. 36219; File No. 812-15993,https://www.federalregister.gov/documents/2026/06/26/2026-12865/nilsine-partners-np1x-fund-and-nilsine-partners-llc,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12865.pdf,True
2026-12864,900 Conshohocken Rail LLC-Acquisition and Operation Exemption-Rail Line of Cleveland-Cliffs Railways Inc. d/b/a Upper Merion & Plymouth Railroad,Notice,,2026-06-26,,,Surface Transportation Board,Docket No. FD 36918,https://www.federalregister.gov/documents/2026/06/26/2026-12864/900-conshohocken-rail-llc-acquisition-and-operation-exemption-rail-line-of-cleveland-cliffs-railways,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12864.pdf,True
2026-12863,Notice of Scope Ruling Applications Filed in Antidumping and Countervailing Duty Proceedings,Notice,,2026-06-26,,,Commerce Department; International Trade Administration,,https://www.federalregister.gov/documents/2026/06/26/2026-12863/notice-of-scope-ruling-applications-filed-in-antidumping-and-countervailing-duty-proceedings,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12863.pdf,True
2026-12859,"TBL Group, Inc.-Acquisition of Control-Escot Bus Lines, L.L.C.",Notice,Notice tentatively approving and authorizing finance transaction.,2026-06-26,2026-07-28,2026-07-27,Surface Transportation Board,Docket No. MCF 21152,https://www.federalregister.gov/documents/2026/06/26/2026-12859/tbl-group-inc-acquisition-of-control-escot-bus-lines-llc,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12859.pdf,True
2026-12858,"Seminole Gulf Railway, L.P.-Abandonment Exemption-in Lee and Collier Counties, Fla.",Notice,,2026-06-26,,,Surface Transportation Board,Docket No. AB 400 (Sub-No. 8X),https://www.federalregister.gov/documents/2026/06/26/2026-12858/seminole-gulf-railway-lp-abandonment-exemption-in-lee-and-collier-counties-fla,https://www.govinfo.gov/content/pkg/FR-2026-06-26/pdf/2026-12858.pdf,True
