document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-11942,Receipt of Pesticide Petitions Filed for Residues of Pesticide Chemicals in or on Various Commodities-February 2026,Proposed Rule,Notice of filing of petitions and request for comment.,2026-06-15,,2026-07-15,Environmental Protection Agency,EPA-HQ-OPP-2026-0332; FRL-13201-02-OCSPP,https://www.federalregister.gov/documents/2026/06/15/2026-11942/receipt-of-pesticide-petitions-filed-for-residues-of-pesticide-chemicals-in-or-on-various,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11942.pdf,True
2026-11941,Sodium Nitrate in Pesticide Formulations; Exemption From the Requirement of a Tolerance,Rule,Final rule.,2026-06-15,2026-06-15,,Environmental Protection Agency,EPA-HQ-OPP-2023-0296; FRL-13292-01-OCSPP,https://www.federalregister.gov/documents/2026/06/15/2026-11941/sodium-nitrate-in-pesticide-formulations-exemption-from-the-requirement-of-a-tolerance,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11941.pdf,True
2026-11940,Pydiflumetofen; Pesticide Tolerances,Rule,Final rule.,2026-06-15,2026-06-15,,Environmental Protection Agency,EPA-HQ-OPP-2025-0183; FRL-13308-01-OCSPP,https://www.federalregister.gov/documents/2026/06/15/2026-11940/pydiflumetofen-pesticide-tolerances,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11940.pdf,True
2026-11939,60-Day Notice of Proposed Information Collection: Application Under the Hague Convention on the Civil Aspects of International Child Abduction,Notice,Notice of request for public comment.,2026-06-15,,2026-08-14,State Department,Public Notice 13037,https://www.federalregister.gov/documents/2026/06/15/2026-11939/60-day-notice-of-proposed-information-collection-application-under-the-hague-convention-on-the-civil,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11939.pdf,True
2026-11938,Notice of Lodging of Proposed Consent Decree Under the Comprehensive Environmental Response Compensation and Liability Act,Notice,,2026-06-15,,,Justice Department,,https://www.federalregister.gov/documents/2026/06/15/2026-11938/notice-of-lodging-of-proposed-consent-decree-under-the-comprehensive-environmental-response,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11938.pdf,True
2026-11937,Crystalline Silicon Photovoltaic Cells Whether or Not Partially or Fully Assembled Into Other Products: Evaluation of the Effectiveness of Import Relief; Cancellation of Hearing for Evaluation of the Effectiveness of Import Relief,Notice,Notice.,2026-06-15,,,International Trade Commission,Investigation No. TA-201-075 (Evaluation),https://www.federalregister.gov/documents/2026/06/15/2026-11937/crystalline-silicon-photovoltaic-cells-whether-or-not-partially-or-fully-assembled-into-other,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11937.pdf,True
2026-11936,National Institute of Diabetes and Digestive and Kidney Diseases; Amended Notice of Meeting,Notice,,2026-06-15,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/06/15/2026-11936/national-institute-of-diabetes-and-digestive-and-kidney-diseases-amended-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11936.pdf,True
2026-11935,Center for Scientific Review; Amended Notice of Meeting,Notice,,2026-06-15,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/06/15/2026-11935/center-for-scientific-review-amended-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11935.pdf,True
2026-11934,Certain NAND and DRAM Memory Chips and Products Containing the Same; Notice of Institution of Investigation,Notice,Notice.,2026-06-15,,,International Trade Commission,Investigation No. 337-TA-1506,https://www.federalregister.gov/documents/2026/06/15/2026-11934/certain-nand-and-dram-memory-chips-and-products-containing-the-same-notice-of-institution-of,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11934.pdf,True
2026-11933,Notice of Lodging of Proposed Material Modification of Consent Decree Under the Clean Water Act,Notice,,2026-06-15,,,Justice Department,,https://www.federalregister.gov/documents/2026/06/15/2026-11933/notice-of-lodging-of-proposed-material-modification-of-consent-decree-under-the-clean-water-act,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11933.pdf,True
2026-11932,"Global Kings Logistics/Kamordeen, Complainant v. Mediterranean Shipping Company (USA) Inc., Respondent; Notice of Filing of Complaint and Assignment",Notice,,2026-06-15,,,Federal Maritime Commission,Docket No. 26-09,https://www.federalregister.gov/documents/2026/06/15/2026-11932/global-kings-logisticskamordeen-complainant-v-mediterranean-shipping-company-usa-inc-respondent,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11932.pdf,True
2026-11931,"Foreign-Trade Zone (FTZ) 18, Notification of Proposed Production Activity; Energy Recovery Inc.; (Desalination Equipment); San Leandro, California",Notice,,2026-06-15,,,Commerce Department; Foreign-Trade Zones Board,B-68-2026,https://www.federalregister.gov/documents/2026/06/15/2026-11931/foreign-trade-zone-ftz-18-notification-of-proposed-production-activity-energy-recovery-inc,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11931.pdf,True
2026-11930,Fiberglass Door Panels From People's Republic of China: Final Affirmative Determination of Sales at Less Than Fair Value,Notice,,2026-06-15,,,Commerce Department; International Trade Administration,A-570-209,https://www.federalregister.gov/documents/2026/06/15/2026-11930/fiberglass-door-panels-from-peoples-republic-of-china-final-affirmative-determination-of-sales-at,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11930.pdf,True
2026-11929,Fiberglass Door Panels From the People's Republic of China: Final Affirmative Countervailing Duty Determination,Notice,,2026-06-15,,,Commerce Department; International Trade Administration,C-570-210,https://www.federalregister.gov/documents/2026/06/15/2026-11929/fiberglass-door-panels-from-the-peoples-republic-of-china-final-affirmative-countervailing-duty,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11929.pdf,True
2026-11928,Van-Type Trailers and Subassemblies Thereof From the People's Republic of China: Preliminary Affirmative Determination of Sales at Less Than Fair Value,Notice,,2026-06-15,,,Commerce Department; International Trade Administration,A-570-219,https://www.federalregister.gov/documents/2026/06/15/2026-11928/van-type-trailers-and-subassemblies-thereof-from-the-peoples-republic-of-china-preliminary,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11928.pdf,True
2026-11927,Self-Regulatory Organizations; MEMX LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Rules 18.7 and 18.9 To Permit an Increase in Position and Exercise Limits for Options on IBIT,Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105652; File No. SR-MEMX-2026-14,https://www.federalregister.gov/documents/2026/06/15/2026-11927/self-regulatory-organizations-memx-llc-notice-of-filing-and-immediate-effectiveness-of-a-proposed,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11927.pdf,True
2026-11926,Government Owned Inventions Available for License: Fluorophthalimides as Anti-Inflammatory Agents for Systemic and Neurodegenerative Disorders,Notice,Notice.,2026-06-15,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/06/15/2026-11926/government-owned-inventions-available-for-license-fluorophthalimides-as-anti-inflammatory-agents-for,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11926.pdf,True
2026-11925,Renewal of Department of Defense Federal Advisory Committees-Education for Seapower Advisory Board,Notice,Renewal of Federal advisory committee.,2026-06-15,,,Defense Department; ,,https://www.federalregister.gov/documents/2026/06/15/2026-11925/renewal-of-department-of-defense-federal-advisory-committees-education-for-seapower-advisory-board,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11925.pdf,True
2026-11924,"Self-Regulatory Organizations; Cboe EDGX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Its Fee Schedule by Removing the Note Appended to the RPI Add Tier",Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105653; File No. SR-CboeEDGX-2026-044,https://www.federalregister.gov/documents/2026/06/15/2026-11924/self-regulatory-organizations-cboe-edgx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11924.pdf,True
2026-11923,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Notice of Designation of Longer Period for Commission Action on Proposed Rule Change To Amend the FINRA Rule 6700 Series (Trade Reporting and Compliance Engine) (TRACE) To Expand the Scope of the Non-Member Affiliate-Principal Transaction Indicator to Also Include Member Affiliates",Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105648; File No. SR-FINRA-2026-009,https://www.federalregister.gov/documents/2026/06/15/2026-11923/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-designation-of,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11923.pdf,True
2026-11922,"Self-Regulatory Organizations; Green Impact Exchange, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Rule 11.240 (Trade Reporting and Dissemination of Quotations) To Conform With Amendments to Rules 600 and 603 of Regulation NMS Approved by the Commission That Concern the Reporting and Dissemination of Odd-Lot Information, and an Additional Ministerial Change to Rule 11.220 To Correct a Typographical Error",Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105650; File No. SR-GIX-2026-02,https://www.federalregister.gov/documents/2026/06/15/2026-11922/self-regulatory-organizations-green-impact-exchange-llc-notice-of-filing-and-immediate-effectiveness,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11922.pdf,True
2026-11920,Self-Regulatory Organizations; Texas Stock Exchange LLC; Notice of Designation of a Longer Period for Commission Action on a Proposed Rule Change To Amend Certain Parts of Its Opening and Closing Auctions,Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105654; File No. SR-TXSE-2026-006,https://www.federalregister.gov/documents/2026/06/15/2026-11920/self-regulatory-organizations-texas-stock-exchange-llc-notice-of-designation-of-a-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11920.pdf,True
2026-11919,Self-Regulatory Organizations; MEMX LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Exchange's Fee Schedule Concerning Equities Transaction Pricing,Notice,,2026-06-15,,,Securities and Exchange Commission,Release No. 34-105649; File No. SR-MEMX-2026-16,https://www.federalregister.gov/documents/2026/06/15/2026-11919/self-regulatory-organizations-memx-llc-notice-of-filing-and-immediate-effectiveness-of-a-proposed,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11919.pdf,True
2026-11918,"Agency Information Collection Activities: Proposed Collection; Comment Request-Supplemental Nutrition Assistance Program (SNAP): Operating Guidelines, Forms, Waivers, and Annual State Report on Verification of SNAP Participation",Notice,Notice.,2026-06-15,,2026-08-14,Agriculture Department; Food and Nutrition Administration,,https://www.federalregister.gov/documents/2026/06/15/2026-11918/agency-information-collection-activities-proposed-collection-comment-request-supplemental-nutrition,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11918.pdf,True
2026-11917,Agency Information Collection Activities: Proposed Collection: Comment Request-EmpowHR/Person Model Non-Employee Data Sheet-FNA-775,Notice,Notice.,2026-06-15,,2026-08-14,Agriculture Department; Food and Nutrition Administration,,https://www.federalregister.gov/documents/2026/06/15/2026-11917/agency-information-collection-activities-proposed-collection-comment-request-empowhrperson-model,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11917.pdf,True
2026-11916,30-Day Notice of Request for Renewal With Change of a Previously Approved Collection,Notice,Notice; request for comments.,2026-06-15,,2026-07-15,Transportation Department; ,Docket No. DOT-2026-1057,https://www.federalregister.gov/documents/2026/06/15/2026-11916/30-day-notice-of-request-for-renewal-with-change-of-a-previously-approved-collection,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11916.pdf,True
2026-11915,"Palisades SMR, LLC; Pioneer Units 1 and 2; Phased Construction Permit Application; Limited Work Authorization; Notice of Intent To Conduct Scoping Process and Prepare an Environmental Impact Statement",Notice,Notice; request for comment.,2026-06-15,,2026-07-15,Nuclear Regulatory Commission,Docket Nos. 050-616 and 050-617; NRC-2026-0265,https://www.federalregister.gov/documents/2026/06/15/2026-11915/palisades-smr-llc-pioneer-units-1-and-2-phased-construction-permit-application-limited-work,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11915.pdf,True
2026-11912,Agency Information Collection Activities; Extension of Collection; Comment Request; Safety Standard for Button Cell or Coin Batteries and Consumer Products Containing Such Batteries,Notice,Notice of Information Collection; Request for Comment.,2026-06-15,,2026-08-14,Consumer Product Safety Commission,Docket No. CPSC-2023-0004,https://www.federalregister.gov/documents/2026/06/15/2026-11912/agency-information-collection-activities-extension-of-collection-comment-request-safety-standard-for,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11912.pdf,True
2026-11911,Importer of Controlled Substances Application: VHG Labs DBA LGC Standards,Notice,Notice of application.,2026-06-15,,2026-07-15,Justice Department; Drug Enforcement Administration,Docket No. DEA-1729,https://www.federalregister.gov/documents/2026/06/15/2026-11911/importer-of-controlled-substances-application-vhg-labs-dba-lgc-standards,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11911.pdf,True
2026-11910,"Bulk Manufacturer of Controlled Substances Application: Veranova, L.P.",Notice,Notice of application.,2026-06-15,,2026-08-14,Justice Department; Drug Enforcement Administration,Docket No. DEA-1722,https://www.federalregister.gov/documents/2026/06/15/2026-11910/bulk-manufacturer-of-controlled-substances-application-veranova-lp,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11910.pdf,True
2026-11909,Importer of Controlled Substances Application: Cerilliant Corporation,Notice,Notice of application.,2026-06-15,,2026-07-15,Justice Department; Drug Enforcement Administration,Docket No. DEA-1727,https://www.federalregister.gov/documents/2026/06/15/2026-11909/importer-of-controlled-substances-application-cerilliant-corporation,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11909.pdf,True
2026-11907,"Certain TOPCon Solar Cells, Modules, Panels, Components Thereof, and Products Containing Same; Notice of a Commission Determination Not To Review an Initial Determination Granting Tesla, Inc.'s Motion To Intervene",Notice,Notice.,2026-06-15,,,International Trade Commission,Investigation No. 337-TA-1494,https://www.federalregister.gov/documents/2026/06/15/2026-11907/certain-topcon-solar-cells-modules-panels-components-thereof-and-products-containing-same-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-06-15/pdf/2026-11907.pdf,True
