document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-15247,Self-Regulatory Organizations; Investors Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change Pursuant to IEX Rule 15.110(a) and (c) To Amend the Exchange's Fee Schedule,Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105989; File No. SR-IEX-2026-23,https://www.federalregister.gov/documents/2026/07/29/2026-15247/self-regulatory-organizations-investors-exchange-llc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15247.pdf,True
2026-15246,"Self-Regulatory Organizations; Cboe EDGX Exchange, Inc.; Notice of Designation of a Longer Period for Commission Action on Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To Amend Rule 11.8(c) Regarding Intermarket Sweep Orders",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105982; File No. SR-CboeEDGX-2026-045,https://www.federalregister.gov/documents/2026/07/29/2026-15246/self-regulatory-organizations-cboe-edgx-exchange-inc-notice-of-designation-of-a-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15246.pdf,True
2026-15245,"Cohen & Steers Realty Shares, Inc., et al.",Notice,Notice.,2026-07-29,,,Securities and Exchange Commission,Investment Company Act Release No. 36268; File No. 812-15954,https://www.federalregister.gov/documents/2026/07/29/2026-15245/cohen-and-steers-realty-shares-inc-et-al,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15245.pdf,True
2026-15244,"Self-Regulatory Organizations; Cboe EDGA Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Introduce a Data Vendor Program",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105985; File No. SR-CboeEDGA-2026-024,https://www.federalregister.gov/documents/2026/07/29/2026-15244/self-regulatory-organizations-cboe-edga-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15244.pdf,True
2026-15243,"Self-Regulatory Organizations; Texas Stock Exchange LLC; Order Approving a Proposed Rule Change, as Modified by Amendment No. 1, To Amend Certain Parts of Its Opening and Closing Auctions",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105988; File No. SR-TXSE-2026-006,https://www.federalregister.gov/documents/2026/07/29/2026-15243/self-regulatory-organizations-texas-stock-exchange-llc-order-approving-a-proposed-rule-change-as,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15243.pdf,True
2026-15242,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Order Approving a Proposed Rule Change To Amend FINRA Rules 5110 (Corporate Financing Rule-Underwriting Terms and Arrangements) and 5123 (Private Placements of Securities)",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105987; File No. SR-FINRA-2026-002,https://www.federalregister.gov/documents/2026/07/29/2026-15242/self-regulatory-organizations-financial-industry-regulatory-authority-inc-order-approving-a-proposed,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15242.pdf,True
2026-15241,Great Lakes St. Lawrence Seaway Development Corporation Advisory Board; Meeting Notice,Notice,Notice of public meeting.,2026-07-29,,,Transportation Department,,https://www.federalregister.gov/documents/2026/07/29/2026-15241/great-lakes-st-lawrence-seaway-development-corporation-advisory-board-meeting-notice,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15241.pdf,True
2026-15240,"Notice of Initiation of Changed Circumstances Reviews, and Consideration of Revocation of the Antidumping and Countervailing Duty Orders, in Part: Antidumping and Countervailing Duty Orders on Crystalline Silicon Photovoltaic Cells, Whether or Not Assembled Into Modules, From the People's Republic of China; and Antidumping and Countervailing Duty Orders on Certain Crystalline Silicon Photovoltaic Products From the People's Republic of China",Notice,,2026-07-29,,,Commerce Department; International Trade Administration,"A-570-979, C-570-980, A-570-010, C-570-011",https://www.federalregister.gov/documents/2026/07/29/2026-15240/notice-of-initiation-of-changed-circumstances-reviews-and-consideration-of-revocation-of-the,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15240.pdf,True
2026-15238,"Product Change-Priority Mail, and USPS Ground Advantage Negotiated Service Agreements",Notice,Notice.,2026-07-29,,,Postal Service,,https://www.federalregister.gov/documents/2026/07/29/2026-15238/product-change-priority-mail-and-usps-ground-advantage-negotiated-service-agreements,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15238.pdf,True
2026-15237,First Responder Network Authority Special Virtual Public Combined Board and Finance and Investment Committee Meeting,Notice,Announcement of meeting.,2026-07-29,,,Commerce Department; National Telecommunications and Information Administration,,https://www.federalregister.gov/documents/2026/07/29/2026-15237/first-responder-network-authority-special-virtual-public-combined-board-and-finance-and-investment,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15237.pdf,True
2026-15236,Notice of Determinations; Culturally Significant Object Being Imported for Exhibition-Determinations: “Mary Cassatt: After Impressionism” Exhibition,Notice,,2026-07-29,,,State Department,Public Notice: 13069,https://www.federalregister.gov/documents/2026/07/29/2026-15236/notice-of-determinations-culturally-significant-object-being-imported-for-exhibition-determinations,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15236.pdf,True
2026-15235,Glyphosate From China; Termination of Investigations,Notice,Notice.,2026-07-29,,,International Trade Commission,Investigation Nos. 701-TA-799 and 731-TA-1795 (Preliminary),https://www.federalregister.gov/documents/2026/07/29/2026-15235/glyphosate-from-china-termination-of-investigations,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15235.pdf,True
2026-15234,"Approval of Subzone Status; Energy Recovery, Inc.; San Leandro, California",Notice,,2026-07-29,,,Commerce Department; Foreign-Trade Zones Board,S-182-2026,https://www.federalregister.gov/documents/2026/07/29/2026-15234/approval-of-subzone-status-energy-recovery-inc-san-leandro-california,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15234.pdf,True
2026-15233,"Foreign-Trade Zone (FTZ) 46, Notification of Proposed Production Activity; Patheon Pharmaceuticals Inc.; (Pharmaceutical Products); Cincinnati, Ohio",Notice,,2026-07-29,,,Commerce Department; Foreign-Trade Zones Board,B-90-2026,https://www.federalregister.gov/documents/2026/07/29/2026-15233/foreign-trade-zone-ftz-46-notification-of-proposed-production-activity-patheon-pharmaceuticals-inc,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15233.pdf,True
2026-15232,Certain Chassis and Subassemblies Thereof From the People's Republic of China: Final Results of the Expedited First Sunset Review of the Countervailing Duty Order,Notice,,2026-07-29,,,Commerce Department; International Trade Administration,C-570-136,https://www.federalregister.gov/documents/2026/07/29/2026-15232/certain-chassis-and-subassemblies-thereof-from-the-peoples-republic-of-china-final-results-of-the,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15232.pdf,True
